text,label,prediction
"thay đổi hình thức thi giữa kỳ và cuối kỳ , đối với một môn học thiên về lập trình thì việc lập trình giấy là không phù hợp .",1,curriculum
chưa sử dụng hết thời gian dạy học .,0,lecturer
cô dạy rất tâm huyết và thường học sinh .,0,lecturer
kết thúc học thực hành trễ cũng không phù hợp vì cuối năm mới học đến những kiến thức làm đồ án nên rất bận .,1,curriculum
"nhắc nhở sinh viên là ý tốt của thầy , nhưng thật sự tụi em thấy rất áp lực với môn học này .",0,curriculum
"slide bài giảng ( dịch từ sách tiếng anh ) rất lủng củng , tối nghĩa , đề mục không thống nhất .",1,curriculum
một số nội dung giảng viên giảng khá nhanh .,0,lecturer
chúc thầy có một học kỳ khác thành công hơn với môn học hiện tại .,0,curriculum
dễ hiểu vui vẻ không khí lớp thoải mái .,0,lecturer
"cung cấp đầy đủ tài liệu và giáo trình môn học , nhiệt tình , tận tâm với sinh viên .",3,others
làm bài tập nhóm hiệu quả .,0,curriculum
giúp đỡ sinh viên rất nhiều .,0,lecturer
nên cho bài tập về nhà sau mỗi chương .,0,curriculum
nên mang cấp visual lên bản 2013 hình thức kiểm tra tự luận có lẽ sẽ không hợp lý .,1,facility
thầy luôn tạo một vẻ bề ngoài khiến cho sinh viên căng thẳng khi học .,0,others
thầy nên chiếu hết một số bài tập có trong slide của thầy ạ .,0,lecturer
nhà trường hỗ trợ nhiều hơn về các thiết bị dạy và học .,2,facility
"giảng dạy vẫn chưa thực sự rõ ràng , mong giảng viên sẽ giải thích rõ ràng hơn vào các bài tập cũng như đáp án .",0,lecturer
"cô dạy tận tâm , nhiệt tình , cho làm bài tập phù hợp để giúp sinh viên hiểu bài dễ dàng .",0,lecturer
mặc dù thầy bận công tác nhưng vẫn làm video hỗ trợ tụi em học tập .,0,lecturer
"cung cấp giáo trình đầy đủ , phiên bản có thể xem được trên máy tính pdf hoặc doc .",1,curriculum
giảng khó hiểu hơn các thầy cô khác .,0,lecturer
"thầy tận tình , giúp học sinh nếu học sinh hỏi .",0,lecturer
sáng tạo dễ tiếp thu .,0,curriculum
"giảng dạy đầy tâm huyết , chuyên nghiệp trong giờ học .",0,lecturer
bài học sinh động và tạo cơ hội cho học viên năng động và giao tiếp nhiều .,0,curriculum
chỉ cần cho bài tập qua web môn học sinh viên sẽ làm .,1,curriculum
thầy nói tiếng anh còn hơi chậm và không lưu loát colonsmilesmile .,0,lecturer
"thầy nhiệt tình , vui tính , giảng rất chi tiết .",0,lecturer
dạy rất tốt .,0,lecturer
"giáo viên dạy hay , bài giảng rất chi tiết , sinh viên viết bài nhiều nhưng dễ tiếp thu .",0,lecturer
phương pháp dạy không hiểu nhàm chán tiếp thu ít .,0,lecturer
"thầy wzjwz206 dạy sâu và nhiệt tình , ví dụ hay dễ hiểu .",0,lecturer
"thầy có phương pháp dạy mới , yêu cầu sự chủ động tìm hiểu , học hỏi của sinh viên .",0,lecturer
"giáo viên dạy hay , dễ hiểu .",0,lecturer
"giảng viên dạy dễ hiểu , nhiệt tình , slide bài giảng đầy đủ , hoạt động học tập sôi nổi .",0,lecturer
giảng viên cần có phương pháp dạy dễ hiểu hơn .,0,lecturer
"cách dạy của thầy rất hay , lấy các ví dụ thực tế .",0,lecturer
"thầy dạy hơi buồn ngủ , không gợi dạy được hứng thú học tập cho học sinh .",0,lecturer
mỗi ngày đi học kinh tế đại cương là một niền vui đối với em !,1,curriculum
"thầy tận tâm nhiệt tình , tài liệu tiếng anh , tiếng việt được cung cấp đầy đủ .",0,lecturer
"dạy nhiệt tình , chú ý đến từng chi tiết , giúp đỡ rất nhiều cho học sinh .",0,lecturer
giảng viên truyền đạt kiến thức cho sinh viên tốt .,0,lecturer
giúp sinh viên tiếp thu kiến thức nhưng không làm nhàm chán .,0,lecturer
thầy giảng rất nhiệt tình .,0,lecturer
"thầy dạy toàn đọc slide , lúc thì học java lúc thì học di động học , học tùm lum không thống nhất với lớp khác .",0,curriculum
"thầy nhiệt tình , vui vẻ và hài hước .",0,lecturer
cô giảng bài kỹ !,0,lecturer
"bài tập thầy cho cũng đòi hỏi phải đến lớp , nghe giảng và phải hiểu thật sự mới làm được .",1,curriculum
thầy tận tâm nhiệt tình giúp đỡ và quan tâm đến sinh viên .,0,lecturer
"thầy rất tận tâm , nhiệt tình với học sinh !",0,lecturer
nghỉ học không thông báo trước .,0,lecturer
không nên giao bài tập cho sinh viên rồi để sinh viên trên lớp tự làm bài trong một khoảng thời gian lâu .,0,lecturer
rất mong được thầy dạy tiếp trong các học kỳ sau .,0,lecturer
giảng viên khá tận tâm và nhiệt tình .,0,lecturer
"giảng viên dạy có tâm , phương pháp dạy hay .",0,lecturer
giảng bài đúng trọng tâm .,0,lecturer
thầy truyền đạt kiến thức rất dễ hiểu .,0,lecturer
"bài giảng chung chung , không đánh thức được khả năng nhạy bén của sinh viên .",1,curriculum
"giảng viên vui vẻ , giờ học vui .",0,lecturer
nêu được hi vọng ở khóa sau thầy sẽ cho thêm tài liệu để tự học .,0,curriculum
"dạy nhiệt tình , dễ hiểu , luôn vui vẻ trong các buổi học , học không căng thẳng .",0,lecturer
"thầy vui tính , dạy kỹ bài .",0,lecturer
số lượng sinh viên trên một lớp cần ít hơn .,3,curriculum
chỉ học cho qua chứ không thu lượm được điều gì mới .,3,curriculum
"sự tận tình , đúng giờ và nghiêm túc trong việc học .",0,curriculum
"giảng viên hòa đồng , nhiệt tình , có nhiều phương pháp dạy học thú vị .",0,lecturer
khả năng truyền đạt của thầy chưa được tốt .,0,lecturer
cách giảng hơi khó hiểu .,0,lecturer
giảng viên cho nhiều bài tập khó mà vẫn chưa giải cho sinh viên .,0,lecturer
"giảng viên thân thiện , khả năng diễn giải tốt .",0,lecturer
thầy dạy ngắn gọn không lan man .,0,lecturer
chỉ cần khoảng 60% gần tương ứng với nội dung thi là đủ .,1,curriculum
"cô giảng bài quá nhanh , nhiều sinh viên đã bỏ cuộc khi bài bị lướt quá nhanh .",0,lecturer
có 3 vấn đề tôi không hài lòng và rất là bức xúc về giảng viên .,0,lecturer
học được nhiều kỹ năng mới và hay .,3,others
"cô dễ thương , giảng dễ hiểu và tận tình .",0,lecturer
tuyệt .,3,others
"thầy dạy dễ hiểu , hướng dẫn bài tập đầy đủ .",0,lecturer
"em không hài lòng khi đề thi kết thúc môn phần thực hành thầy cho quá khó so với các lớp khác em kiến nghị doubledot hoặc nâng cao chất lượng đề thi của tất cả giảng viên , hoặc thầy giảm độ khó của thầy lại kính chào và kính gửi .",0,curriculum
không up tài liệu lên moodle .,0,curriculum
"thầy dạy rất hay , rất tốt với sinh viên .",0,lecturer
thầy cho thời gian deadline lâu sinh viên rất thích .,0,curriculum
"thầy thường chia sẻ rất nhiều bài viết , nghiên cứu khoa học , và các sản phẩm ứng dụng mà thầy thực hiện .",0,lecturer
"dạy tốt , dạy hay .",0,lecturer
"thầy wzjwz268 không truyền đạt những kiến thức cần thiết quan trọng mà trình bày nhiều thứ , cũng có thể là do đặt tính môn học .",0,lecturer
các ví dụ giáo viên đưa ra trong tiết học giúp sinh viên dễ hiểu được bài học .,0,lecturer
tạo động lực cho học sinh học tập .,1,lecturer
thầy dạy nhiệt tình và rất hay .,0,lecturer
"thầy dạy hay , nhiệt tình và vui tính .",0,lecturer
và vui tính .,0,lecturer
"thầy dạy rất tốt , truyền đạt kiến thức đầy đủ .",0,lecturer
trễ giờ .,0,lecturer
đôi khi cô hơi hình thức hóa một số vấn đề .,0,curriculum
"giảng viên nhiệt tình , bài tập đa dạng , tạo nhiều hình thức hứng thú khi học .",0,lecturer
cần thêm những môn liên hệ đến thực tiễn nhiều hơn .,1,curriculum
"thầy dạy rất rõ ràng , dễ hiểu .",0,lecturer
cũng được .,3,others
"loa và micro còn gặp nhiều sự cố trong quá trình giảng dạy , đặc biệt là kỹ năng nghe .",2,facility
một số bài lab có nội dung lý thuyết trong các bài lab cung cấp trễ hơn so với nội dung lab .,1,curriculum
"cô dạy rất tận tâm , nhiệt tình .",0,lecturer
"cách thầy dạy rất hiệu quả , dễ hiểu .",0,lecturer
dạy chắc là hơi nhanh .,0,lecturer
giảng hơi buồn ngủ .,0,lecturer
"thầy cho slide , textbook , bài tập để nghiên cứu và học tập rất đầy đủ cho sinh viên .",0,curriculum
"thầy tận tâm , dạy hết tất cả mọi thứ mà thầy có .",0,lecturer
"nên giảng dạy nhiều hơn , thầy viết bảng nhiều gây sự nhàm chán cho sinh viên , vì thiếu tương tác giữa giảng viên và sinh viên !",0,lecturer
tạm .,3,others
truyền đạt bài học .,0,lecturer
nhiệt tình giải đáp thắc mắc của sinh viên .,0,lecturer
giọng của cô hơi khó nghe .,0,lecturer
"thầy dạy quá nhanh , không theo nội dung cụ thể .",0,lecturer
"giáo viên thực hành chưa thật sự giảng dạy hết mình , hầu như để sinh viên tự nghiên cứu không chỉ gì hết !",0,lecturer
"giảng viên dạy nhiệt tình , giải đáp cặn kẽ các thắc mắc của sinh viên , luôn bám sát và tích cực hỗ trợ sinh viên khi gặp khó khăn trong quá trình hoàn thành đồ án môn học .",0,lecturer
giọng thầy hơi khó nghe ạ .,0,lecturer
"có thể trao đổi thắc mắc với thầy một cách thoải mái , không gây áp lực .",0,lecturer
giáo viên rất nhiệt huyết .,0,lecturer
"yêu cầu sinh viên tự học , tự chuẩn bị .",1,curriculum
khiến sinh viên mơ hồ về môn này .,3,curriculum
theo chủ quan của cá nhân tôi cô wzjwz248 là người truyền đạt kiến thức tốt nhất từ trước tới giờ so với những giảng viên mà tôi từng biết .,0,lecturer
cần thêm nhiều tiết học hơn .,1,curriculum
"nếu được , nên giành thời gian làm đồ án tại giờ thực hành , không cần phải về nhà làm .",1,curriculum
cô giảng dạy nhiệt tình và dễ hiểu .,0,lecturer
"thầy giảng nhiệt tình , dễ hiểu , luôn tạo ra các hoạt động hỏi - đáp để giúp tăng khả năng xử lý tình huống , sự sáng tạo của sinh viên .",0,lecturer
"thầy dạy tốt , ngoài việc dạy những kiến thức chuyên nghành cho sinh viên thầy còn nói về các kỹ năng khác như cách đọc papers , công việc , công nghệ mới .",0,lecturer
"các bài thực hành rất hay , rất thực tế , khả năng vận dụng cao .",1,curriculum
"nhiệt tình , vui tính và phương pháp giảng dạy tốt .",0,lecturer
thầy dạy rất dễ hiểu !,0,lecturer
khi hai ngôn ngữ không tương thích thì khó nhận được sự hỗ trợ để giải quyết bài tập .,1,facility
thực hành xong ít nhất 3 tuần lý thuyết mới học tới nên em có ý kiến nên phân bổ lại thời gian thực hành hoặc chọn nội dung thực hành cho phù hợp với tiến độ lý thuyết trên lớp .,1,curriculum
nên thêm tiết và nội dung thực hành .,1,curriculum
"thầy giảng bài dễ hiểu , đúng nội dung trọng tâm và đúng kiến thức cần thiết .",0,lecturer
"cô vui tính , giảng dễ hiểu .",0,lecturer
"đầu tư , nâng cấp hệ thống phòng máy , có biện pháp quản lý để giám sát việc cài đặt các chương trình không phục vụ mục đích học tập , các phần mềm độc hại vào các máy tính .",2,facility
cái này vấn đề chung của cả nước mất rồi colonhihi .,3,others
thay đổi phương thức giảng dạy cho phù hợp hơn .,1,curriculum
"giảng viên tận tâm , nhiệt tình giải đáp thắc mắc .",0,lecturer
đa số thời gian trên lớp thầy không đi vào nội dung bài học mà thường xuyên nói những vấn đề không liên quan và cần thiết đến bài học .,0,lecturer
"cần hỗ trợ các cộng cụ dạy học như micro , máy chiếu .",2,facility
"thầy dạy hay , dễ hiểu , có tính thực tiễn .",0,lecturer
